Model,MDO3014
-99.258,-0.0142
-99.256,-0.0142
-99.254,-0.0146
-99.252,-0.0144
-99.25,-0.0142
-99.248,-0.0138
-99.246,-0.0146
-99.244,-0.015
-99.242,-0.0146
-99.24,-0.0142
-99.238,-0.0142
-99.236,-0.0146
-99.234,-0.0144
-99.232,-0.0148
-99.23,-0.014
-99.228,-0.0156
-99.226,-0.0146
-99.224,-0.0134
-99.222,-0.0144
-99.22,-0.0148
-99.218,-0.0148
-99.216,-0.0142
-99.214,-0.014
-99.212,-0.0146
-99.21,-0.0146
-99.208,-0.0144
-99.206,-0.0148
-99.204,-0.0146
-99.202,-0.0146
-99.2,-0.0146
-99.198,-0.0164
-99.196,-0.0148
-99.194,-0.014
-99.192,-0.0146
-99.19,-0.0152
-99.188,-0.0138
-99.186,-0.0144
-99.184,-0.0144
-99.182,-0.0144
-99.18,-0.015
-99.178,-0.0138
-99.176,-0.0144
-99.174,-0.0154
-99.172,-0.0132
-99.17,-0.0146
-99.168,-0.017
-99.166,-0.015
-99.164,-0.015
-99.162,-0.0146
-99.16,-0.0134
-99.158,-0.0158
-99.156,-0.0134
-99.154,-0.0158
-99.152,-0.015
-99.15,-0.0136
-99.148,-0.0154
-99.146,-0.0142
-99.144,-0.015
-99.142,-0.0138
-99.14,-0.0144
-99.138,-0.0146
-99.136,-0.0146
-99.134,-0.0148
-99.132,-0.0152
-99.13,-0.014
-99.128,-0.0148
-99.126,-0.0142
-99.124,-0.0142
-99.122,-0.015
-99.12,-0.0144
-99.118,-0.0146
-99.116,-0.0152
-99.114,-0.0144
-99.112,-0.0146
-99.11,-0.0148
-99.108,-0.014
-99.106,-0.0148
-99.104,-0.015
-99.102,-0.015
-99.1,-0.0144
-99.098,-0.0146
-99.096,-0.014
-99.094,-0.014
-99.092,-0.0142
-99.09,-0.0144
-99.088,-0.0144
-99.086,-0.014
-99.084,-0.0146
-99.082,-0.0142
-99.08,-0.0146
-99.078,-0.015
-99.076,-0.0142
-99.074,-0.0146
-99.072,-0.0146
-99.07,-0.014
-99.068,-0.0142
-99.066,-0.0146
-99.064,-0.0164
-99.062,-0.0156
-99.06,-0.0146
-99.058,-0.0142
-99.056,-0.0144
-99.054,-0.0136
-99.052,-0.0148
-99.05,-0.0142
-99.048,-0.0142
-99.046,-0.0146
-99.044,-0.014
-99.042,-0.0146
-99.04,-0.0138
-99.038,-0.0138
-99.036,-0.0152
-99.034,-0.0146
-99.032,-0.0148
-99.03,-0.0148
-99.028,-0.0148
-99.026,-0.015
-99.024,-0.0146
-99.022,-0.015
-99.02,-0.014
-99.018,-0.0144
-99.016,-0.0148
-99.014,-0.0144
-99.012,-0.0134
-99.01,-0.0148
-99.008,-0.014
-99.006,-0.014
-99.004,-0.0144
-99.002,-0.0148
-99,-0.0146
-98.998,-0.0138
-98.996,-0.0144
-98.994,-0.0146
-98.992,-0.0148
-98.99,-0.0144
-98.988,-0.0142
-98.986,-0.0138
-98.984,-0.014
-98.982,-0.014
-98.98,-0.014
-98.978,-0.0146
-98.976,-0.0138
-98.974,-0.0144
-98.972,-0.0148
-98.97,-0.0136
-98.968,-0.0138
-98.966,-0.0136
-98.964,-0.015
-98.962,-0.0142
-98.96,-0.0144
-98.958,-0.0142
-98.956,-0.014
-98.954,-0.015
-98.952,-0.0144
-98.95,-0.0144
-98.948,-0.0142
-98.946,-0.0144
-98.944,-0.0148
-98.942,-0.0148
-98.94,-0.0152
-98.938,-0.014
-98.936,-0.015
-98.934,-0.014
-98.932,-0.0154
-98.93,-0.0136
-98.928,-0.0142
-98.926,-0.015
-98.924,-0.0138
-98.922,-0.0148
-98.92,-0.014
-98.918,-0.0138
-98.916,-0.0148
-98.914,-0.0146
-98.912,-0.0146
-98.91,-0.014
-98.908,-0.0158
-98.906,-0.0148
-98.904,-0.0142
-98.902,-0.0142
-98.9,-0.0148
-98.898,-0.0132
-98.896,-0.0146
-98.894,-0.014
-98.892,-0.0142
-98.89,-0.015
-98.888,-0.0144
-98.886,-0.014
-98.884,-0.0146
-98.882,-0.0148
-98.88,-0.0154
-98.878,-0.0148
-98.876,-0.0138
-98.874,-0.014
-98.872,-0.0146
-98.87,-0.012
-98.868,-0.0144
-98.866,-0.0142
-98.864,-0.0144
-98.862,-0.011
-98.86,-0.0138
-98.858,-0.016
-98.856,-0.0146
-98.854,-0.0148
-98.852,-0.014
-98.85,-0.0138
-98.848,-0.0146
-98.846,-0.014
-98.844,-0.0152
-98.842,-0.0148
-98.84,-0.0146
-98.838,-0.0138
-98.836,-0.015
-98.834,-0.0148
-98.832,-0.015
-98.83,-0.0146
-98.828,-0.0144
-98.826,-0.0144
-98.824,-0.0144
-98.822,-0.0144
-98.82,-0.0142
-98.818,-0.0158
-98.816,-0.0144
-98.814,-0.0142
-98.812,-0.0148
-98.81,-0.0142
-98.808,-0.0144
-98.806,-0.014
-98.804,-0.0142
-98.802,-0.0148
-98.8,-0.0148
-98.798,-0.0138
-98.796,-0.0144
-98.794,-0.0148
-98.792,-0.0148
-98.79,-0.014
-98.788,-0.015
-98.786,-0.0142
-98.784,-0.0146
-98.782,-0.0142
-98.78,-0.0148
-98.778,-0.014
-98.776,-0.0144
-98.774,-0.015
-98.772,-0.0142
-98.77,-0.0144
-98.768,-0.0146
-98.766,-0.0146
-98.764,-0.0134
-98.762,-0.0138
-98.76,-0.0134
-98.758,-0.0142
-98.756,-0.0136
-98.754,-0.0138
-98.752,-0.0138
-98.75,-0.015
-98.748,-0.0146
-98.746,-0.014
-98.744,-0.0132
-98.742,-0.0142
-98.74,-0.014
-98.738,-0.0138
-98.736,-0.0148
-98.734,-0.0142
-98.732,-0.0128
-98.73,-0.0146
-98.728,-0.0138
-98.726,-0.0144
-98.724,-0.0132
-98.722,-0.014
-98.72,-0.0148
-98.718,-0.0134
-98.716,-0.0148
-98.714,-0.014
-98.712,-0.013
-98.71,-0.0142
-98.708,-0.0128
-98.706,-0.0148
-98.704,-0.0144
-98.702,-0.015
-98.7,-0.0142
-98.698,-0.014
-98.696,-0.0132
-98.694,-0.0144
-98.692,-0.014
-98.69,-0.0144
-98.688,-0.0138
-98.686,-0.0152
-98.684,-0.0152
-98.682,-0.0134
-98.68,-0.0134
-98.678,-0.0142
-98.676,-0.014
-98.674,-0.0136
-98.672,-0.014
-98.67,-0.0146
-98.668,-0.0148
-98.666,-0.0138
-98.664,-0.0144
-98.662,-0.0142
-98.66,-0.0142
-98.658,-0.0144
-98.656,-0.0142
-98.654,-0.0142
-98.652,-0.0144
-98.65,-0.0138
-98.648,-0.0152
-98.646,-0.015
-98.644,-0.0136
-98.642,-0.0148
-98.64,-0.013
-98.638,-0.0132
-98.636,-0.0142
-98.634,-0.014
-98.632,-0.0142
-98.63,-0.0146
-98.628,-0.0138
-98.626,-0.014
-98.624,-0.0148
-98.622,-0.0138
-98.62,-0.015
-98.618,-0.0144
-98.616,-0.0146
-98.614,-0.0154
-98.612,-0.0136
-98.61,-0.014
-98.608,-0.0152
-98.606,-0.015
-98.604,-0.0136
-98.602,-0.0148
-98.6,-0.0138
-98.598,-0.0134
-98.596,-0.014
-98.594,-0.0138
-98.592,-0.0144
-98.59,-0.0148
-98.588,-0.0138
-98.586,-0.0148
-98.584,-0.0152
-98.582,-0.0144
-98.58,-0.0128
-98.578,-0.015
-98.576,-0.0142
-98.574,-0.0146
-98.572,-0.0134
-98.57,-0.014
-98.568,-0.015
-98.566,-0.0144
-98.564,-0.0146
-98.562,-0.0142
-98.56,-0.0118
-98.558,-0.0136
-98.556,-0.0132
-98.554,-0.0138
-98.552,-0.0144
-98.55,-0.0144
-98.548,-0.014
-98.546,-0.0148
-98.544,-0.0132
-98.542,-0.0142
-98.54,-0.0146
-98.538,-0.0138
-98.536,-0.0144
-98.534,-0.0142
-98.532,-0.0146
-98.53,-0.0116
-98.528,-0.0142
-98.526,-0.014
-98.524,-0.014
-98.522,-0.0136
-98.52,-0.0136
-98.518,-0.0142
-98.516,-0.0134
-98.514,-0.0146
-98.512,-0.014
-98.51,-0.0152
-98.508,-0.0136
-98.506,-0.0134
-98.504,-0.0148
-98.502,-0.0134
-98.5,-0.015
-98.498,-0.0142
-98.496,-0.0154
-98.494,-0.0126
-98.492,-0.0142
-98.49,-0.0138
-98.488,-0.0146
-98.486,-0.0144
-98.484,-0.0138
-98.482,-0.0148
-98.48,-0.014
-98.478,-0.0134
-98.476,-0.0146
-98.474,-0.0132
-98.472,-0.0142
-98.47,-0.0146
-98.468,-0.014
-98.466,-0.0136
-98.464,-0.0144
-98.462,-0.014
-98.46,-0.0146
-98.458,-0.0146
-98.456,-0.0148
-98.454,-0.0142
-98.452,-0.0144
-98.45,-0.0158
-98.448,-0.0134
-98.446,-0.015
-98.444,-0.0142
-98.442,-0.0138
-98.44,-0.0146
-98.438,-0.0142
-98.436,-0.0146
-98.434,-0.0142
-98.432,-0.013
-98.43,-0.014
-98.428,-0.0146
-98.426,-0.0144
-98.424,-0.0142
-98.422,-0.0146
-98.42,-0.0142
-98.418,-0.014
-98.416,-0.014
-98.414,-0.0148
-98.412,-0.0146
-98.41,-0.015
-98.408,-0.014
-98.406,-0.0144
-98.404,-0.0144
-98.402,-0.0136
-98.4,-0.0142
-98.398,-0.015
-98.396,-0.013
-98.394,-0.014
-98.392,-0.0142
-98.39,-0.0132
-98.388,-0.014
-98.386,-0.0136
-98.384,-0.014
-98.382,-0.0142
-98.38,-0.0142
-98.378,-0.0144
-98.376,-0.014
-98.374,-0.0142
-98.372,-0.0148
-98.37,-0.0134
-98.368,-0.0148
-98.366,-0.014
-98.364,-0.0138
-98.362,-0.0146
-98.36,-0.014
-98.358,-0.014
-98.356,-0.0144
-98.354,-0.013
-98.352,-0.0144
-98.35,-0.0132
-98.348,-0.0138
-98.346,-0.014
-98.344,-0.0138
-98.342,-0.014
-98.34,-0.0134
-98.338,-0.0136
-98.336,-0.0144
-98.334,-0.0138
-98.332,-0.015
-98.33,-0.0138
-98.328,-0.0136
-98.326,-0.0144
-98.324,-0.0142
-98.322,-0.0142
-98.32,-0.0142
-98.318,-0.0138
-98.316,-0.014
-98.314,-0.015
-98.312,-0.014
-98.31,-0.014
-98.308,-0.0136
-98.306,-0.0136
-98.304,-0.0146
-98.302,-0.0142
-98.3,-0.0142
-98.298,-0.0138
-98.296,-0.0144
-98.294,-0.0144
-98.292,-0.0132
-98.29,-0.0134
-98.288,-0.0148
-98.286,-0.014
-98.284,-0.0144
-98.282,-0.0148
-98.28,-0.015
-98.278,-0.0164
-98.276,-0.0146
-98.274,-0.0146
-98.272,-0.0138
-98.27,-0.014
-98.268,-0.0142
-98.266,-0.0136
-98.264,-0.0142
-98.262,-0.014
-98.26,-0.0134
-98.258,-0.014
-98.256,-0.014
-98.254,-0.0138
-98.252,-0.0142
-98.25,-0.0146
-98.248,-0.0142
-98.246,-0.014
-98.244,-0.0142
-98.242,-0.0144
-98.24,-0.0142
-98.238,-0.0148
-98.236,-0.0132
-98.234,-0.015
-98.232,-0.0154
-98.23,-0.0144
-98.228,-0.0142
-98.226,-0.0142
-98.224,-0.014
-98.222,-0.0142
-98.22,-0.014
-98.218,-0.014
-98.216,-0.0136
-98.214,-0.0138
-98.212,-0.014
-98.21,-0.0144
-98.208,-0.014
-98.206,-0.0142
-98.204,-0.0146
-98.202,-0.014
-98.2,-0.0144
-98.198,-0.0138
-98.196,-0.014
-98.194,-0.0138
-98.192,-0.0154
-98.19,-0.0142
-98.188,-0.0138
-98.186,-0.0142
-98.184,-0.0138
-98.182,-0.0142
-98.18,-0.0144
-98.178,-0.0142
-98.176,-0.0142
-98.174,-0.0144
-98.172,-0.014
-98.17,-0.0136
-98.168,-0.015
-98.166,-0.0146
-98.164,-0.015
-98.162,-0.014
-98.16,-0.0142
-98.158,-0.0138
-98.156,-0.0146
-98.154,-0.0106
-98.152,-0.014
-98.15,-0.0144
-98.148,-0.0136
-98.146,-0.0142
-98.144,-0.0138
-98.142,-0.0142
-98.14,-0.015
-98.138,-0.014
-98.136,-0.014
-98.134,-0.0134
-98.132,-0.0134
-98.13,-0.0138
-98.128,-0.0142
-98.126,-0.0142
-98.124,-0.0138
-98.122,-0.0156
-98.12,-0.014
-98.118,-0.0142
-98.116,-0.0134
-98.114,-0.0144
-98.112,-0.0134
-98.11,-0.0138
-98.108,-0.0144
-98.106,-0.0132
-98.104,-0.014
-98.102,-0.0134
-98.1,-0.0142
-98.098,-0.0132
-98.096,-0.0128
-98.094,-0.014
-98.092,-0.0134
-98.09,-0.0136
-98.088,-0.0134
-98.086,-0.0156
-98.084,-0.0138
-98.082,-0.0152
-98.08,-0.014
-98.078,-0.0146
-98.076,-0.014
-98.074,-0.0148
-98.072,-0.0152
-98.07,-0.0134
-98.068,-0.0144
-98.066,-0.0144
-98.064,-0.0138
-98.062,-0.0148
-98.06,-0.0138
-98.058,-0.0134
-98.056,-0.0148
-98.054,-0.014
-98.052,-0.014
-98.05,-0.0136
-98.048,-0.0136
-98.046,-0.0144
-98.044,-0.0142
-98.042,-0.014
-98.04,-0.0144
-98.038,-0.015
-98.036,-0.0148
-98.034,-0.0142
-98.032,-0.0146
-98.03,-0.0152
-98.028,-0.0138
-98.026,-0.0148
-98.024,-0.0142
-98.022,-0.0136
-98.02,-0.015
-98.018,-0.0138
-98.016,-0.0142
-98.014,-0.0142
-98.012,-0.014
-98.01,-0.0142
-98.008,-0.015
-98.006,-0.014
-98.004,-0.0148
-98.002,-0.0142
-98,-0.0136
-97.998,-0.0142
-97.996,-0.0144
-97.994,-0.014
-97.992,-0.0142
-97.99,-0.0146
-97.988,-0.0142
-97.986,-0.0138
-97.984,-0.0138
-97.982,-0.0152
-97.98,-0.0144
-97.978,-0.013
-97.976,-0.0144
-97.974,-0.0136
-97.972,-0.0132
-97.97,-0.013
-97.968,-0.0138
-97.966,-0.0138
-97.964,-0.0142
-97.962,-0.0144
-97.96,-0.016
-97.958,-0.0142
-97.956,-0.0144
-97.954,-0.0142
-97.952,-0.014
-97.95,-0.0144
-97.948,-0.0142
-97.946,-0.014
-97.944,-0.0142
-97.942,-0.014
-97.94,-0.0136
-97.938,-0.0146
-97.936,-0.0138
-97.934,-0.0148
-97.932,-0.0146
-97.93,-0.0134
-97.928,-0.0142
-97.926,-0.0138
-97.924,-0.0144
-97.922,-0.0138
-97.92,-0.0148
-97.918,-0.0152
-97.916,-0.0144
-97.914,-0.014
-97.912,-0.0146
-97.91,-0.0132
-97.908,-0.0146
-97.906,-0.0146
-97.904,-0.014
-97.902,-0.0152
-97.9,-0.0138
-97.898,-0.014
-97.896,-0.014
-97.894,-0.0142
-97.892,-0.0142
-97.89,-0.014
-97.888,-0.0138
-97.886,-0.0134
-97.884,-0.0138
-97.882,-0.0138
-97.88,-0.0144
-97.878,-0.0142
-97.876,-0.015
-97.874,-0.0144
-97.872,-0.0138
-97.87,-0.0146
-97.868,-0.0132
-97.866,-0.0152
-97.864,-0.0142
-97.862,-0.015
-97.86,-0.0148
-97.858,-0.0138
-97.856,-0.0148
-97.854,-0.0142
-97.852,-0.0136
-97.85,-0.0146
-97.848,-0.0142
-97.846,-0.015
-97.844,-0.0142
-97.842,-0.0138
-97.84,-0.0144
-97.838,-0.0148
-97.836,-0.0146
-97.834,-0.0146
-97.832,-0.014
-97.83,-0.0146
-97.828,-0.014
-97.826,-0.0142
-97.824,-0.0154
-97.822,-0.0136
-97.82,-0.0146
-97.818,-0.0144
-97.816,-0.0128
-97.814,-0.0146
-97.812,-0.0138
-97.81,-0.0142
-97.808,-0.0146
-97.806,-0.014
-97.804,-0.0146
-97.802,-0.015
-97.8,-0.0146
-97.798,-0.0152
-97.796,-0.0152
-97.794,-0.014
-97.792,-0.0146
-97.79,-0.0138
-97.788,-0.0138
-97.786,-0.014
-97.784,-0.0144
-97.782,-0.0146
-97.78,-0.0152
-97.778,-0.013
-97.776,-0.014
-97.774,-0.0146
-97.772,-0.0142
-97.77,-0.0134
-97.768,-0.014
-97.766,-0.0138
-97.764,-0.0136
-97.762,-0.0134
-97.76,-0.0142
-97.758,-0.0144
-97.756,-0.0146
-97.754,-0.015
-97.752,-0.014
-97.75,-0.014
-97.748,-0.0146
-97.746,-0.0136
-97.744,-0.0144
-97.742,-0.015
-97.74,-0.0144
-97.738,-0.0148
-97.736,-0.0154
-97.734,-0.0148
-97.732,-0.0138
-97.73,-0.0138
-97.728,-0.0142
-97.726,-0.0148
-97.724,-0.014
-97.722,-0.0132
-97.72,-0.0148
-97.718,-0.0146
-97.716,-0.0138
-97.714,-0.0146
-97.712,-0.0148
-97.71,-0.0138
-97.708,-0.0144
-97.706,-0.0138
-97.704,-0.0142
-97.702,-0.0148
-97.7,-0.0138
-97.698,-0.0162
-97.696,-0.015
-97.694,-0.0134
-97.692,-0.0144
-97.69,-0.0148
-97.688,-0.0134
-97.686,-0.015
-97.684,-0.014
-97.682,-0.0138
-97.68,-0.0118
-97.678,-0.0144
-97.676,-0.0138
-97.674,-0.0146
-97.672,-0.014
-97.67,-0.0134
-97.668,-0.0148
-97.666,-0.0152
-97.664,-0.0144
-97.662,-0.0142
-97.66,-0.015
-97.658,-0.014
-97.656,-0.0146
-97.654,-0.0144
-97.652,-0.0138
-97.65,-0.0146
-97.648,-0.015
-97.646,-0.0144
-97.644,-0.0148
-97.642,-0.0146
-97.64,-0.0146
-97.638,-0.0146
-97.636,-0.0134
-97.634,-0.0144
-97.632,-0.0142
-97.63,-0.014
-97.628,-0.0146
-97.626,-0.0142
-97.624,-0.0146
-97.622,-0.0148
-97.62,-0.0144
-97.618,-0.0144
-97.616,-0.0144
-97.614,-0.0146
-97.612,-0.0148
-97.61,-0.014
-97.608,-0.015
-97.606,-0.0134
-97.604,-0.0134
-97.602,-0.0146
-97.6,-0.0152
-97.598,-0.0148
-97.596,-0.0144
-97.594,-0.014
-97.592,-0.014
-97.59,-0.0146
-97.588,-0.0142
-97.586,-0.0146
-97.584,-0.0136
-97.582,-0.014
-97.58,-0.014
-97.578,-0.0148
-97.576,-0.0152
-97.574,-0.0142
-97.572,-0.0154
-97.57,-0.015
-97.568,-0.0138
-97.566,-0.0142
-97.564,-0.0132
-97.562,-0.014
-97.56,-0.0144
-97.558,-0.0138
-97.556,-0.0146
-97.554,-0.0144
-97.552,-0.014
-97.55,-0.0144
-97.548,-0.0144
-97.546,-0.0138
-97.544,-0.0148
-97.542,-0.0138
-97.54,-0.014
-97.538,-0.0148
-97.536,-0.0148
-97.534,-0.0146
-97.532,-0.0132
-97.53,-0.0144
-97.528,-0.0144
-97.526,-0.0136
-97.524,-0.0148
-97.522,-0.0136
-97.52,-0.0144
-97.518,-0.015
-97.516,-0.0142
-97.514,-0.0148
-97.512,-0.0146
-97.51,-0.0146
-97.508,-0.0148
-97.506,-0.0142
-97.504,-0.0144
-97.502,-0.0146
-97.5,-0.0146
-97.498,-0.014
-97.496,-0.015
-97.494,-0.0148
-97.492,-0.0148
-97.49,-0.0148
-97.488,-0.0144
-97.486,-0.0138
-97.484,-0.0146
-97.482,-0.0142
-97.48,-0.0134
-97.478,-0.0166
-97.476,-0.0154
-97.474,-0.014
-97.472,-0.0148
-97.47,-0.0148
-97.468,-0.014
-97.466,-0.0134
-97.464,-0.0148
-97.462,-0.0138
-97.46,-0.0142
-97.458,-0.0142
-97.456,-0.0138
-97.454,-0.0132
-97.452,-0.014
-97.45,-0.014
-97.448,-0.014
-97.446,-0.0144
-97.444,-0.0142
-97.442,-0.014
-97.44,-0.014
-97.438,-0.0142
