Model,MDO3014
-99.262,-0.0148
-99.26,-0.018
-99.258,-0.017
-99.256,-0.0164
-99.254,-0.0162
-99.252,-0.0164
-99.25,-0.0148
-99.248,-0.0156
-99.246,-0.0168
-99.244,-0.0152
-99.242,-0.0166
-99.24,-0.0152
-99.238,-0.016
-99.236,-0.0164
-99.234,-0.0164
-99.232,-0.0156
-99.23,-0.0158
-99.228,-0.0152
-99.226,-0.0166
-99.224,-0.0164
-99.222,-0.0164
-99.22,-0.0164
-99.218,-0.0152
-99.216,-0.0166
-99.214,-0.0164
-99.212,-0.0178
-99.21,-0.0152
-99.208,-0.0162
-99.206,-0.0168
-99.204,-0.0156
-99.202,-0.0168
-99.2,-0.016
-99.198,-0.0172
-99.196,-0.0166
-99.194,-0.0154
-99.192,-0.0156
-99.19,-0.0156
-99.188,-0.016
-99.186,-0.016
-99.184,-0.0166
-99.182,-0.0164
-99.18,-0.0162
-99.178,-0.017
-99.176,-0.0158
-99.174,-0.017
-99.172,-0.0168
-99.17,-0.0168
-99.168,-0.0164
-99.166,-0.016
-99.164,-0.0162
-99.162,-0.0162
-99.16,-0.016
-99.158,-0.0158
-99.156,-0.0164
-99.154,-0.0158
-99.152,-0.015
-99.15,-0.016
-99.148,-0.0156
-99.146,-0.0162
-99.144,-0.0168
-99.142,-0.0166
-99.14,-0.0168
-99.138,-0.0162
-99.136,-0.0158
-99.134,-0.0162
-99.132,-0.0152
-99.13,-0.0164
-99.128,-0.0166
-99.126,-0.016
-99.124,-0.0158
-99.122,-0.0164
-99.12,-0.0158
-99.118,-0.016
-99.116,-0.0164
-99.114,-0.0162
-99.112,-0.0156
-99.11,-0.0168
-99.108,-0.0146
-99.106,-0.0154
-99.104,-0.0148
-99.102,-0.0156
-99.1,-0.0162
-99.098,-0.016
-99.096,-0.017
-99.094,-0.0164
-99.092,-0.016
-99.09,-0.0158
-99.088,-0.0162
-99.086,-0.016
-99.084,-0.0162
-99.082,-0.0168
-99.08,-0.0168
-99.078,-0.0152
-99.076,-0.0162
-99.074,-0.016
-99.072,-0.016
-99.07,-0.0174
-99.068,-0.0154
-99.066,-0.0164
-99.064,-0.016
-99.062,-0.0152
-99.06,-0.016
-99.058,-0.0166
-99.056,-0.0158
-99.054,-0.016
-99.052,-0.016
-99.05,-0.0172
-99.048,-0.016
-99.046,-0.017
-99.044,-0.0162
-99.042,-0.0162
-99.04,-0.0158
-99.038,-0.0162
-99.036,-0.0164
-99.034,-0.0164
-99.032,-0.0164
-99.03,-0.0166
-99.028,-0.0164
-99.026,-0.016
-99.024,-0.0166
-99.022,-0.015
-99.02,-0.0154
-99.018,-0.0156
-99.016,-0.016
-99.014,-0.016
-99.012,-0.0154
-99.01,-0.0164
-99.008,-0.0164
-99.006,-0.016
-99.004,-0.0164
-99.002,-0.016
-99,-0.0162
-98.998,-0.0164
-98.996,-0.0162
-98.994,-0.016
-98.992,-0.0164
-98.99,-0.0168
-98.988,-0.016
-98.986,-0.0166
-98.984,-0.016
-98.982,-0.0158
-98.98,-0.0168
-98.978,-0.0162
-98.976,-0.016
-98.974,-0.016
-98.972,-0.0144
-98.97,-0.0164
-98.968,-0.0154
-98.966,-0.0154
-98.964,-0.015
-98.962,-0.0162
-98.96,-0.0168
-98.958,-0.016
-98.956,-0.0164
-98.954,-0.0168
-98.952,-0.017
-98.95,-0.0164
-98.948,-0.0158
-98.946,-0.0164
-98.944,-0.016
-98.942,-0.0174
-98.94,-0.0162
-98.938,-0.0166
-98.936,-0.0168
-98.934,-0.0166
-98.932,-0.0162
-98.93,-0.016
-98.928,-0.0152
-98.926,-0.0154
-98.924,-0.0158
-98.922,-0.0156
-98.92,-0.0156
-98.918,-0.0162
-98.916,-0.016
-98.914,-0.0158
-98.912,-0.0166
-98.91,-0.016
-98.908,-0.0154
-98.906,-0.016
-98.904,-0.0168
-98.902,-0.0162
-98.9,-0.0168
-98.898,-0.0164
-98.896,-0.0166
-98.894,-0.016
-98.892,-0.0158
-98.89,-0.0162
-98.888,-0.016
-98.886,-0.0154
-98.884,-0.0158
-98.882,-0.0156
-98.88,-0.015
-98.878,-0.0154
-98.876,-0.0154
-98.874,-0.0164
-98.872,-0.0168
-98.87,-0.0156
-98.868,-0.0162
-98.866,-0.016
-98.864,-0.016
-98.862,-0.0166
-98.86,-0.0162
-98.858,-0.0166
-98.856,-0.0168
-98.854,-0.0166
-98.852,-0.0162
-98.85,-0.0162
-98.848,-0.0156
-98.846,-0.0174
-98.844,-0.0166
-98.842,-0.016
-98.84,-0.0158
-98.838,-0.0166
-98.836,-0.016
-98.834,-0.0164
-98.832,-0.0152
-98.83,-0.0164
-98.828,-0.0166
-98.826,-0.0176
-98.824,-0.0162
-98.822,-0.0162
-98.82,-0.017
-98.818,-0.0168
-98.816,-0.0168
-98.814,-0.0168
-98.812,-0.016
-98.81,-0.0166
-98.808,-0.016
-98.806,-0.0164
-98.804,-0.0166
-98.802,-0.0164
-98.8,-0.0164
-98.798,-0.0152
-98.796,-0.0162
-98.794,-0.0162
-98.792,-0.0158
-98.79,-0.0154
-98.788,-0.0156
-98.786,-0.0146
-98.784,-0.016
-98.782,-0.0158
-98.78,-0.016
-98.778,-0.0158
-98.776,-0.0162
-98.774,-0.0166
-98.772,-0.0168
-98.77,-0.0166
-98.768,-0.017
-98.766,-0.0158
-98.764,-0.0162
-98.762,-0.0164
-98.76,-0.0166
-98.758,-0.0162
-98.756,-0.0164
-98.754,-0.0162
-98.752,-0.016
-98.75,-0.0168
-98.748,-0.016
-98.746,-0.0152
-98.744,-0.0156
-98.742,-0.0142
-98.74,-0.0152
-98.738,-0.0162
-98.736,-0.0158
-98.734,-0.0162
-98.732,-0.0156
-98.73,-0.0164
-98.728,-0.016
-98.726,-0.0164
-98.724,-0.0164
-98.722,-0.0168
-98.72,-0.0164
-98.718,-0.016
-98.716,-0.0166
-98.714,-0.016
-98.712,-0.017
-98.71,-0.0166
-98.708,-0.0162
-98.706,-0.0166
-98.704,-0.016
-98.702,-0.0158
-98.7,-0.0158
-98.698,-0.0158
-98.696,-0.0154
-98.694,-0.0166
-98.692,-0.016
-98.69,-0.016
-98.688,-0.0168
-98.686,-0.0158
-98.684,-0.0156
-98.682,-0.0164
-98.68,-0.0164
-98.678,-0.0164
-98.676,-0.0158
-98.674,-0.0158
-98.672,-0.016
-98.67,-0.0166
-98.668,-0.016
-98.666,-0.0168
-98.664,-0.0164
-98.662,-0.0158
-98.66,-0.0164
-98.658,-0.0154
-98.656,-0.0158
-98.654,-0.0158
-98.652,-0.0148
-98.65,-0.0158
-98.648,-0.0158
-98.646,-0.0164
-98.644,-0.0166
-98.642,-0.0164
-98.64,-0.0166
-98.638,-0.0164
-98.636,-0.0162
-98.634,-0.016
-98.632,-0.0166
-98.63,-0.0162
-98.628,-0.0168
-98.626,-0.0156
-98.624,-0.016
-98.622,-0.0162
-98.62,-0.0166
-98.618,-0.0152
-98.616,-0.0156
-98.614,-0.0166
-98.612,-0.0158
-98.61,-0.0148
-98.608,-0.016
-98.606,-0.0152
-98.604,-0.0164
-98.602,-0.015
-98.6,-0.0158
-98.598,-0.0162
-98.596,-0.016
-98.594,-0.016
-98.592,-0.0168
-98.59,-0.0164
-98.588,-0.016
-98.586,-0.0162
-98.584,-0.0162
-98.582,-0.0162
-98.58,-0.0166
-98.578,-0.016
-98.576,-0.0164
-98.574,-0.0164
-98.572,-0.0154
-98.57,-0.0162
-98.568,-0.0166
-98.566,-0.0152
-98.564,-0.0166
-98.562,-0.016
-98.56,-0.0154
-98.558,-0.015
-98.556,-0.0158
-98.554,-0.016
-98.552,-0.0164
-98.55,-0.0152
-98.548,-0.0164
-98.546,-0.0164
-98.544,-0.0164
-98.542,-0.0164
-98.54,-0.0158
-98.538,-0.0168
-98.536,-0.0156
-98.534,-0.0158
-98.532,-0.0166
-98.53,-0.016
-98.528,-0.017
-98.526,-0.0164
-98.524,-0.0168
-98.522,-0.0154
-98.52,-0.0152
-98.518,-0.016
-98.516,-0.0148
-98.514,-0.0156
-98.512,-0.0164
-98.51,-0.0162
-98.508,-0.016
-98.506,-0.0144
-98.504,-0.0154
-98.502,-0.0154
-98.5,-0.0164
-98.498,-0.0164
-98.496,-0.0162
-98.494,-0.0166
-98.492,-0.016
-98.49,-0.0154
-98.488,-0.0154
-98.486,-0.0164
-98.484,-0.0158
-98.482,-0.0154
-98.48,-0.016
-98.478,-0.016
-98.476,-0.0148
-98.474,-0.0156
-98.472,-0.015
-98.47,-0.0154
-98.468,-0.016
-98.466,-0.015
-98.464,-0.0152
-98.462,-0.0146
-98.46,-0.0168
-98.458,-0.0158
-98.456,-0.0156
-98.454,-0.016
-98.452,-0.016
-98.45,-0.0164
-98.448,-0.0164
-98.446,-0.017
-98.444,-0.0158
-98.442,-0.0148
-98.44,-0.016
-98.438,-0.016
-98.436,-0.0158
-98.434,-0.0164
-98.432,-0.0152
-98.43,-0.0158
-98.428,-0.0164
-98.426,-0.0142
-98.424,-0.0156
-98.422,-0.0164
-98.42,-0.0154
-98.418,-0.016
-98.416,-0.0164
-98.414,-0.0152
-98.412,-0.0164
-98.41,-0.016
-98.408,-0.0156
-98.406,-0.016
-98.404,-0.0146
-98.402,-0.0158
-98.4,-0.0158
-98.398,-0.0164
-98.396,-0.016
-98.394,-0.0164
-98.392,-0.016
-98.39,-0.016
-98.388,-0.0158
-98.386,-0.0154
-98.384,-0.0152
-98.382,-0.0162
-98.38,-0.0154
-98.378,-0.015
-98.376,-0.015
-98.374,-0.0158
-98.372,-0.0158
-98.37,-0.0164
-98.368,-0.015
-98.366,-0.016
-98.364,-0.0164
-98.362,-0.0162
-98.36,-0.0164
-98.358,-0.0152
-98.356,-0.0166
-98.354,-0.0168
-98.352,-0.0158
-98.35,-0.0164
-98.348,-0.0152
-98.346,-0.0156
-98.344,-0.0156
-98.342,-0.0162
-98.34,-0.0152
-98.338,-0.0158
-98.336,-0.015
-98.334,-0.0154
-98.332,-0.0162
-98.33,-0.016
-98.328,-0.0166
-98.326,-0.0164
-98.324,-0.0158
-98.322,-0.0156
-98.32,-0.016
-98.318,-0.0164
-98.316,-0.016
-98.314,-0.016
-98.312,-0.016
-98.31,-0.0166
-98.308,-0.0154
-98.306,-0.016
-98.304,-0.0164
-98.302,-0.0154
-98.3,-0.0164
-98.298,-0.0156
-98.296,-0.0152
-98.294,-0.015
-98.292,-0.0162
-98.29,-0.0152
-98.288,-0.0162
-98.286,-0.0158
-98.284,-0.0158
-98.282,-0.0164
-98.28,-0.016
-98.278,-0.0156
-98.276,-0.017
-98.274,-0.0164
-98.272,-0.017
-98.27,-0.016
-98.268,-0.0168
-98.266,-0.0154
-98.264,-0.0164
-98.262,-0.0162
-98.26,-0.0162
-98.258,-0.0158
-98.256,-0.016
-98.254,-0.0168
-98.252,-0.016
-98.25,-0.0154
-98.248,-0.0158
-98.246,-0.0148
-98.244,-0.0156
-98.242,-0.016
-98.24,-0.0156
-98.238,-0.0152
-98.236,-0.0164
-98.234,-0.0166
-98.232,-0.0168
-98.23,-0.016
-98.228,-0.016
-98.226,-0.0164
-98.224,-0.0166
-98.222,-0.016
-98.22,-0.0172
-98.218,-0.0158
-98.216,-0.0158
-98.214,-0.016
-98.212,-0.0158
-98.21,-0.0162
-98.208,-0.016
-98.206,-0.0158
-98.204,-0.0158
-98.202,-0.0164
-98.2,-0.0152
-98.198,-0.0164
-98.196,-0.0154
-98.194,-0.016
-98.192,-0.0162
-98.19,-0.016
-98.188,-0.016
-98.186,-0.0164
-98.184,-0.016
-98.182,-0.016
-98.18,-0.0164
-98.178,-0.016
-98.176,-0.0146
-98.174,-0.0158
-98.172,-0.0156
-98.17,-0.0156
-98.168,-0.0156
-98.166,-0.0158
-98.164,-0.0162
-98.162,-0.0152
-98.16,-0.015
-98.158,-0.0156
-98.156,-0.016
-98.154,-0.0158
-98.152,-0.0162
-98.15,-0.016
-98.148,-0.0164
-98.146,-0.0152
-98.144,-0.0162
-98.142,-0.0164
-98.14,-0.0164
-98.138,-0.0162
-98.136,-0.017
-98.134,-0.016
-98.132,-0.0162
-98.13,-0.016
-98.128,-0.016
-98.126,-0.0158
-98.124,-0.0158
-98.122,-0.0164
-98.12,-0.0162
-98.118,-0.016
-98.116,-0.0158
-98.114,-0.0158
-98.112,-0.016
-98.11,-0.015
-98.108,-0.0156
-98.106,-0.016
-98.104,-0.0162
-98.102,-0.0164
-98.1,-0.016
-98.098,-0.016
-98.096,-0.016
-98.094,-0.0162
-98.092,-0.0164
-98.09,-0.0158
-98.088,-0.0182
-98.086,-0.0164
-98.084,-0.0168
-98.082,-0.0164
-98.08,-0.016
-98.078,-0.0154
-98.076,-0.0158
-98.074,-0.016
-98.072,-0.0146
-98.07,-0.0158
-98.068,-0.0154
-98.066,-0.0158
-98.064,-0.0158
-98.062,-0.0162
-98.06,-0.0156
-98.058,-0.0156
-98.056,-0.0162
-98.054,-0.0162
-98.052,-0.0162
-98.05,-0.0162
-98.048,-0.0152
-98.046,-0.016
-98.044,-0.016
-98.042,-0.0162
-98.04,-0.0162
-98.038,-0.016
-98.036,-0.016
-98.034,-0.016
-98.032,-0.0158
-98.03,-0.016
-98.028,-0.016
-98.026,-0.0154
-98.024,-0.016
-98.022,-0.0154
-98.02,-0.0152
-98.018,-0.0154
-98.016,-0.0158
-98.014,-0.0156
-98.012,-0.0158
-98.01,-0.0156
-98.008,-0.0158
-98.006,-0.0164
-98.004,-0.0156
-98.002,-0.0166
-98,-0.0154
-97.998,-0.0162
-97.996,-0.016
-97.994,-0.015
-97.992,-0.016
-97.99,-0.0158
-97.988,-0.0162
-97.986,-0.0152
-97.984,-0.0158
-97.982,-0.0168
-97.98,-0.0156
-97.978,-0.0164
-97.976,-0.0158
-97.974,-0.015
-97.972,-0.0158
-97.97,-0.0156
-97.968,-0.0164
-97.966,-0.0166
-97.964,-0.0156
-97.962,-0.0156
-97.96,-0.0154
-97.958,-0.016
-97.956,-0.016
-97.954,-0.016
-97.952,-0.0164
-97.95,-0.0156
-97.948,-0.0162
-97.946,-0.0162
-97.944,-0.0166
-97.942,-0.0162
-97.94,-0.0164
-97.938,-0.0178
-97.936,-0.0152
-97.934,-0.0154
-97.932,-0.0162
-97.93,-0.0154
-97.928,-0.016
-97.926,-0.0158
-97.924,-0.016
-97.922,-0.0166
-97.92,-0.0164
-97.918,-0.0158
-97.916,-0.0152
-97.914,-0.0158
-97.912,-0.016
-97.91,-0.0164
-97.908,-0.017
-97.906,-0.0164
-97.904,-0.0158
-97.902,-0.0156
-97.9,-0.015
-97.898,-0.016
-97.896,-0.0158
-97.894,-0.0158
-97.892,-0.0164
-97.89,-0.016
-97.888,-0.0164
-97.886,-0.0138
-97.884,-0.015
-97.882,-0.016
-97.88,-0.0162
-97.878,-0.016
-97.876,-0.016
-97.874,-0.016
-97.872,-0.016
-97.87,-0.0162
-97.868,-0.0152
-97.866,-0.016
-97.864,-0.0166
-97.862,-0.016
-97.86,-0.016
-97.858,-0.0158
-97.856,-0.0154
-97.854,-0.0162
-97.852,-0.0156
-97.85,-0.0162
-97.848,-0.0162
-97.846,-0.0148
-97.844,-0.0158
-97.842,-0.016
-97.84,-0.0154
-97.838,-0.0158
-97.836,-0.0162
-97.834,-0.0158
-97.832,-0.0154
-97.83,-0.0158
-97.828,-0.0154
-97.826,-0.0152
-97.824,-0.0164
-97.822,-0.016
-97.82,-0.0158
-97.818,-0.0164
-97.816,-0.015
-97.814,-0.016
-97.812,-0.0162
-97.81,-0.0164
-97.808,-0.0166
-97.806,-0.0156
-97.804,-0.016
-97.802,-0.0156
-97.8,-0.0154
-97.798,-0.0158
-97.796,-0.0156
-97.794,-0.0152
-97.792,-0.0158
-97.79,-0.0156
-97.788,-0.0158
-97.786,-0.0158
-97.784,-0.015
-97.782,-0.0164
-97.78,-0.0162
-97.778,-0.0162
-97.776,-0.0166
-97.774,-0.0164
-97.772,-0.017
-97.77,-0.0162
-97.768,-0.0156
-97.766,-0.0158
-97.764,-0.0166
-97.762,-0.0164
-97.76,-0.016
-97.758,-0.016
-97.756,-0.0154
-97.754,-0.0152
-97.752,-0.0166
-97.75,-0.017
-97.748,-0.017
-97.746,-0.016
-97.744,-0.0162
-97.742,-0.0162
-97.74,-0.0154
-97.738,-0.0158
-97.736,-0.0164
-97.734,-0.0156
-97.732,-0.0164
-97.73,-0.0158
-97.728,-0.0164
-97.726,-0.017
-97.724,-0.0162
-97.722,-0.0158
-97.72,-0.0164
-97.718,-0.0162
-97.716,-0.0154
-97.714,-0.0158
-97.712,-0.0158
-97.71,-0.0156
-97.708,-0.0168
-97.706,-0.0158
-97.704,-0.0156
-97.702,-0.0158
-97.7,-0.0146
-97.698,-0.0162
-97.696,-0.016
-97.694,-0.016
-97.692,-0.0158
-97.69,-0.0166
-97.688,-0.0156
-97.686,-0.0164
-97.684,-0.0166
-97.682,-0.0162
-97.68,-0.0166
-97.678,-0.0162
-97.676,-0.0166
-97.674,-0.015
-97.672,-0.0158
-97.67,-0.0154
-97.668,-0.0164
-97.666,-0.016
-97.664,-0.016
-97.662,-0.0154
-97.66,-0.0152
-97.658,-0.0164
-97.656,-0.016
-97.654,-0.0156
-97.652,-0.0162
-97.65,-0.0158
-97.648,-0.0168
-97.646,-0.016
-97.644,-0.0162
-97.642,-0.0174
-97.64,-0.0162
-97.638,-0.0164
-97.636,-0.0164
-97.634,-0.0166
-97.632,-0.0156
-97.63,-0.0166
-97.628,-0.0164
-97.626,-0.016
-97.624,-0.0166
-97.622,-0.0156
-97.62,-0.0154
-97.618,-0.0158
-97.616,-0.016
-97.614,-0.0158
-97.612,-0.016
-97.61,-0.0162
-97.608,-0.0166
-97.606,-0.0164
-97.604,-0.0162
-97.602,-0.016
-97.6,-0.0162
-97.598,-0.0156
-97.596,-0.0164
-97.594,-0.0162
-97.592,-0.0164
-97.59,-0.0162
-97.588,-0.0164
-97.586,-0.0154
-97.584,-0.0164
-97.582,-0.0166
-97.58,-0.0168
-97.578,-0.0172
-97.576,-0.0158
-97.574,-0.0156
-97.572,-0.0168
-97.57,-0.0154
-97.568,-0.016
-97.566,-0.0154
-97.564,-0.0154
-97.562,-0.0162
-97.56,-0.0164
-97.558,-0.0162
-97.556,-0.0162
-97.554,-0.0162
-97.552,-0.0164
-97.55,-0.0166
-97.548,-0.0164
-97.546,-0.0164
-97.544,-0.016
-97.542,-0.0154
-97.54,-0.0168
-97.538,-0.0166
-97.536,-0.0162
-97.534,-0.0162
-97.532,-0.0162
-97.53,-0.0158
-97.528,-0.0158
-97.526,-0.015
-97.524,-0.0158
-97.522,-0.016
-97.52,-0.016
-97.518,-0.0154
-97.516,-0.0166
-97.514,-0.0164
-97.512,-0.0162
-97.51,-0.016
-97.508,-0.0176
-97.506,-0.0162
-97.504,-0.0164
-97.502,-0.0164
-97.5,-0.0158
-97.498,-0.016
-97.496,-0.016
-97.494,-0.0164
-97.492,-0.0164
-97.49,-0.0162
-97.488,-0.0168
-97.486,-0.0162
-97.484,-0.0162
-97.482,-0.0158
-97.48,-0.016
-97.478,-0.0162
-97.476,-0.0166
-97.474,-0.0156
-97.472,-0.0156
-97.47,-0.0156
-97.468,-0.0164
-97.466,-0.0162
-97.464,-0.0162
-97.462,-0.0158
-97.46,-0.0164
-97.458,-0.0172
-97.456,-0.017
-97.454,-0.0164
-97.452,-0.0164
-97.45,-0.0166
-97.448,-0.0168
-97.446,-0.0166
-97.444,-0.016
-97.442,-0.0162
-97.44,-0.016
